GeneID
Gene_26958
Gene_55052
Gene_8100
Gene_112399
Gene_4698
Gene_200407
Gene_65018
Gene_84284
Gene_6744
Gene_107987272
Gene_353116
Gene_10401
Gene_10142
Gene_55787
Gene_3775
Gene_6781
Gene_23235
Gene_107985263
Gene_5095
Gene_10229
Gene_1647
Gene_84867
Gene_138046
Gene_84451
Gene_2861
Gene_2200
Gene_1200
Gene_1501
Gene_107984340
Gene_8900
Gene_7504
Gene_64081
Gene_23162
Gene_80230
Gene_23625
Gene_54551
Gene_9530
Gene_5002
Gene_23239
Gene_286102
Gene_8708
Gene_7763
Gene_6232
Gene_10217
Gene_286053
Gene_284358
Gene_10611
Gene_91695
Gene_9276
Gene_9188
Gene_100286844
Gene_55773
Gene_8767
Gene_122970
Gene_10763
Gene_79738
Gene_10452
Gene_9114
Gene_1070
Gene_23592
Gene_107987245
Gene_84520
Gene_353088
Gene_91608
Gene_342865
Gene_9639
Gene_8291
Gene_126299
Gene_347
Gene_84240
Gene_2675
Gene_5140
Gene_57473
Gene_8833
Gene_9101
Gene_1946
Gene_284119
Gene_25896
Gene_56990
Gene_1837
Gene_2107
Gene_153020
Gene_10769
Gene_112694756
Gene_84991
Gene_54797
Gene_6900
Gene_64859
Gene_116159
Gene_57589
Gene_26227
Gene_80298
Gene_23527
Gene_602
Gene_112268260
Gene_55017
Gene_284370
Gene_6500
Gene_152518
Gene_1807
Gene_23608
Gene_9866
Gene_105379250
Gene_55172
Gene_51005
Gene_8517
Gene_349075
Gene_23142
Gene_4799
Gene_51000
Gene_55900
Gene_107986298
Gene_25974
Gene_3157
Gene_195828
Gene_6181
Gene_2197
Gene_10682
Gene_51067
Gene_10094
Gene_29089
Gene_123
Gene_23339
Gene_8888
Gene_3151
Gene_4889
Gene_441430
Gene_55056
Gene_2271
Gene_10268
Gene_286480
Gene_338651
Gene_5277
Gene_7351
Gene_64506
Gene_196792
Gene_55609
Gene_26206
Gene_9435
Gene_102724159
Gene_23034
Gene_8864
Gene_729288
Gene_6228
Gene_7171
Gene_84321
Gene_647087
Gene_164045
Gene_84614
Gene_401563
Gene_107986303
Gene_26277
Gene_5451
Gene_91368
Gene_1534
Gene_83941
Gene_115677
Gene_55605
Gene_83756
Gene_81855
Gene_357
Gene_646652
Gene_51014
Gene_51524
Gene_23281
Gene_56965
Gene_8243
Gene_79096
Gene_728613
Gene_83982
Gene_2526
Gene_6566
Gene_3667
Gene_55802
Gene_100131096
Gene_54815
Gene_28232
Gene_196294
Gene_56683
Gene_6185
Gene_200844
Gene_104472715
Gene_9702
Gene_79414
Gene_8078
Gene_25821
Gene_222194
Gene_27252
Gene_2035
Gene_2247
Gene_115827
Gene_23499
Gene_4528
Gene_23660
Gene_9753
Gene_100128398
Gene_9338
Gene_114784
Gene_2661
Gene_101927858
Gene_53942
Gene_222663
Gene_54541
Gene_2760
Gene_4820
Gene_353322
Gene_89891
Gene_132
Gene_4494
Gene_5611
Gene_53335
Gene_205717
Gene_2030
Gene_136051
Gene_79870
Gene_83988
Gene_50
Gene_127254
Gene_57608
Gene_375035
Gene_51154
Gene_8615
Gene_5520
Gene_55011
Gene_26229
Gene_90113
Gene_10726
Gene_132320
Gene_11313
Gene_5564
Gene_23161
Gene_131566
Gene_1345
Gene_54925
Gene_10926
Gene_3703
Gene_7417
Gene_9844
Gene_5598
Gene_6446
Gene_29086
Gene_130940
Gene_51075
Gene_11281
Gene_5287
Gene_3396
Gene_1635
Gene_374383
Gene_6193
Gene_101929937
Gene_9736
Gene_642826
Gene_55102
Gene_16
Gene_200576
Gene_57817
Gene_7841
Gene_57591
Gene_1802
Gene_110091775
Gene_777
Gene_7678
Gene_4550
Gene_285220
Gene_5098
Gene_4857
Gene_145270
Gene_51272
Gene_6505
Gene_9246
Gene_93643
Gene_22859
Gene_54627
Gene_957
Gene_138311
Gene_8460
Gene_1856
Gene_9388
Gene_5831
Gene_5725
Gene_387119
Gene_387597
Gene_2548
Gene_5229
Gene_170506
Gene_8454
Gene_115548
Gene_203062
Gene_26073
Gene_6095
Gene_4886
Gene_801
Gene_101060376
Gene_65084
Gene_130502
Gene_55638
Gene_404220
Gene_84547
Gene_26071
Gene_27069
Gene_29998
Gene_140890
Gene_113235
Gene_7637
Gene_101929007
Gene_56623
Gene_51668
Gene_57633
Gene_2747
Gene_55164
Gene_2098
Gene_10616
Gene_641298
Gene_2798
Gene_10575
Gene_23654
Gene_54958
Gene_81575
Gene_51123
Gene_5251
Gene_1173
Gene_84033
Gene_83448
Gene_5175
Gene_7592
Gene_57451
Gene_55626
Gene_10905
Gene_222223
Gene_54332
Gene_8772
Gene_26353
Gene_1778
Gene_124989
Gene_92935
Gene_554249
Gene_8549
Gene_64121
Gene_26137
Gene_154313
Gene_64118
Gene_57045
Gene_65057
Gene_84986
Gene_79622
Gene_84527
Gene_108903150
Gene_56967
Gene_163255
Gene_7025
Gene_1736
Gene_2048
Gene_64417
Gene_57863
Gene_79685
Gene_114841035
Gene_219736
Gene_51474
Gene_8777
Gene_6263
Gene_79651
Gene_55094
Gene_9665
Gene_85464
Gene_758
Gene_349565
Gene_26249
Gene_23014
Gene_23423
Gene_171568
Gene_79666
Gene_6885
Gene_8239
Gene_79053
Gene_78987
Gene_8715
Gene_7706
Gene_23038
Gene_51441
Gene_54556
Gene_126526
Gene_4126
Gene_50940
Gene_22848
Gene_5862
Gene_27439
Gene_105370774
Gene_57794
Gene_55854
Gene_6103
Gene_6191
Gene_55486
Gene_4247
Gene_344
Gene_9875
Gene_8662
Gene_80184
Gene_25966
Gene_132789
Gene_134
Gene_5224
Gene_202051
Gene_64236
Gene_10318
Gene_286122
Gene_29994
Gene_257044
Gene_204962
Gene_107987181
Gene_7579
Gene_2802
Gene_378708
Gene_1797
Gene_114827
Gene_54865
Gene_56927
Gene_238
Gene_84306
Gene_55905
Gene_50853
Gene_23708
Gene_57819
Gene_10284
Gene_3726
Gene_84079
Gene_1476
Gene_254122
Gene_9846
Gene_7701
Gene_9879
Gene_4345
Gene_57684
Gene_726
Gene_101926887
Gene_254531
Gene_84299
Gene_171586
Gene_740
Gene_1463
Gene_170685
Gene_2899
Gene_128338
Gene_439
Gene_64393
Gene_100288346
Gene_7251
Gene_27013
Gene_9818
Gene_132158
Gene_25841
Gene_2
Gene_80173
Gene_9821
Gene_414245
Gene_8444
Gene_4968
Gene_4192
Gene_90525
Gene_123879
Gene_134353
Gene_5571
Gene_29970
Gene_5641
Gene_65072
Gene_107986588
Gene_121551
Gene_220296
Gene_6668
Gene_100130771
Gene_84707
Gene_51491
Gene_100131017
Gene_527
Gene_81532
Gene_221078
Gene_1001
Gene_4897
Gene_84275
Gene_201456
Gene_221184
Gene_79078
Gene_92
Gene_56970
Gene_123036
Gene_8621
Gene_346653
Gene_10632
Gene_253782
Gene_9107
Gene_2308
Gene_11226
Gene_23210
Gene_29070
Gene_9731
Gene_1933
Gene_81555
Gene_23008
Gene_478
Gene_6431
Gene_533
Gene_6207
Gene_84693
Gene_107985946
Gene_9685
Gene_221477
Gene_23253
Gene_51588
Gene_10135
Gene_23318
Gene_8412
Gene_9780
Gene_26268
Gene_107985219
Gene_105369748
Gene_84068
Gene_4150
Gene_23259
Gene_23469
Gene_246175
Gene_55893
Gene_57140
Gene_64215
Gene_3798
Gene_122402
Gene_26035
Gene_54825
Gene_55959
Gene_7048
Gene_85406
Gene_10056
Gene_10667
Gene_5876
Gene_9939
Gene_55766
Gene_5375
Gene_10890
Gene_55179
Gene_84851
Gene_10467
Gene_25963
Gene_23007
Gene_2960
Gene_7248
Gene_100500905
Gene_341880
Gene_26999
Gene_93058
Gene_2710
Gene_10669
Gene_132204
Gene_7345
Gene_7092
Gene_6670
Gene_9470
Gene_107984251
Gene_4046
Gene_22897
Gene_22841
Gene_285973
Gene_6541
Gene_6218
Gene_8890
Gene_51306
Gene_27130
Gene_8737
Gene_8673
Gene_23528
Gene_687
Gene_5528
Gene_89941
Gene_1848
Gene_92815
Gene_126070
Gene_1871
Gene_158135
Gene_57447
Gene_80723
Gene_1774
Gene_221074
Gene_23516
Gene_23145
Gene_255488
Gene_23081
Gene_29789
Gene_92691
Gene_51125
Gene_1573
Gene_153527
Gene_83468
Gene_23077
Gene_8916
Gene_134187
Gene_23127
Gene_653489
Gene_51091
Gene_374650
Gene_51545
Gene_56140
Gene_8816
Gene_7976
Gene_101243545
Gene_1390
Gene_5663
Gene_79953
Gene_8661
Gene_9120
Gene_129450
Gene_55114
Gene_8440
Gene_84513
Gene_100132406
Gene_83658
Gene_56954
Gene_23057
Gene_90120
Gene_112268058
Gene_23266
Gene_9236
Gene_656
Gene_7779
Gene_114548
Gene_117143
Gene_164395
Gene_57466
Gene_100506710
Gene_85014
Gene_23120
Gene_55186
Gene_6904
Gene_57380
Gene_6143
Gene_56884
Gene_1428
Gene_22873
Gene_5768
Gene_84976
Gene_84226
Gene_7265
Gene_51582
Gene_6252
Gene_89832
Gene_79954
Gene_25792
Gene_23117
Gene_27332
Gene_90203
Gene_23036
Gene_9049
Gene_10446
Gene_124930
Gene_10424
Gene_9113
Gene_2618
Gene_80004
Gene_64943
Gene_10020
Gene_100506164
Gene_207
Gene_55228
Gene_1397
Gene_127544
Gene_84792
Gene_55124
Gene_55777
Gene_1385
Gene_79822
Gene_1140
Gene_253558
Gene_54903
Gene_341
Gene_84950
Gene_105374809
Gene_23329
Gene_490
Gene_105180390
Gene_8672
Gene_4302
Gene_374395
Gene_8202
Gene_730087
Gene_7532
Gene_100422558
Gene_342035
Gene_360200
Gene_554235
Gene_6515
Gene_9744
Gene_55758
Gene_54443
Gene_80764
Gene_494513
Gene_386618
Gene_10782
Gene_105373366
Gene_8682
Gene_84311
Gene_100133204
Gene_130749
Gene_348110
Gene_2849
Gene_647174
Gene_51258
Gene_8189
Gene_101928383
Gene_753
Gene_79159
Gene_121274
Gene_79813
Gene_2444
Gene_117155
Gene_11076
Gene_55268
Gene_105369151
Gene_2321
Gene_3712
Gene_51291
Gene_27443
Gene_10473
Gene_29889
Gene_192286
Gene_22999
Gene_125893
Gene_51691
Gene_51096
Gene_54840
Gene_3625
Gene_23607
Gene_84557
Gene_8798
Gene_2630
Gene_3188
Gene_57504
Gene_729162
Gene_23304
Gene_343099
Gene_10542
Gene_112268323
Gene_30845
Gene_54557
Gene_348926
Gene_5570
Gene_440
Gene_100287497
Gene_79005
Gene_9310
Gene_79864
Gene_51111
Gene_29072
Gene_7368
Gene_55714
Gene_55357
Gene_57559
Gene_25824
Gene_129531
Gene_3965
Gene_80709
Gene_29880
Gene_7174
Gene_5653
Gene_101929959
Gene_253512
Gene_84881
Gene_254956
Gene_55171
Gene_84258
Gene_105376794
Gene_2201
Gene_10388
Gene_55133
Gene_56905
Gene_7620
Gene_7494
Gene_51710
Gene_27230
Gene_55707
Gene_55679
Gene_114991
Gene_6715
Gene_55846
Gene_6854
Gene_10274
Gene_1995
Gene_150356
Gene_119392
Gene_6009
Gene_51195
Gene_57453
Gene_83461
Gene_4306
Gene_481
Gene_51429
Gene_6764
Gene_5157
Gene_6653
Gene_6720
Gene_79085
Gene_10715
Gene_109504726
Gene_148254
Gene_83855
Gene_100528021
Gene_100129842
Gene_8643
Gene_2648
Gene_1263
Gene_57689
Gene_11130
Gene_4261
Gene_63929
Gene_80003
Gene_64748
Gene_84541
Gene_10609
Gene_81849
Gene_4904
Gene_8556
Gene_29927
Gene_54867
Gene_79065
Gene_83890
Gene_1399
Gene_55359
Gene_9984
Gene_140606
Gene_92106
Gene_60682
Gene_219541
Gene_4548
Gene_79577
Gene_721
Gene_60437
Gene_23198
Gene_80017
Gene_98
Gene_5253
Gene_8505
Gene_8881
Gene_6727
Gene_9364
Gene_2671
Gene_339005
Gene_93349
Gene_10947
Gene_353
Gene_284408
Gene_5582
Gene_2558
Gene_4507
Gene_142679
Gene_154791
Gene_1050
Gene_5757
Gene_284581
Gene_79893
Gene_27010
Gene_6129
Gene_728758
Gene_347716
Gene_137970
Gene_553115
Gene_2888
Gene_4090
Gene_63876
Gene_80145
Gene_150223
Gene_109864274
Gene_25962
Gene_126374
Gene_7102
Gene_170688
Gene_55146
Gene_6509
Gene_27037
Gene_8878
Gene_29990
Gene_441124
Gene_287
Gene_5156
Gene_373
Gene_2776
Gene_55713
Gene_64710
Gene_51054
Gene_1954
Gene_84811
Gene_2620
Gene_353497
Gene_4574
Gene_54674
Gene_1593
Gene_101929767
Gene_83657
Gene_114804
Gene_169436
Gene_79876
Gene_51734
Gene_2962
Gene_51060
Gene_6654
Gene_3070
Gene_399947
Gene_23543
Gene_153642
Gene_83479
Gene_26123
Gene_6457
Gene_552900
Gene_54969
Gene_5579
Gene_100288142
Gene_130733
Gene_388969
Gene_6827
Gene_94121
Gene_158234
Gene_114821
Gene_2902
Gene_8289
Gene_375612
Gene_1836
Gene_202243
Gene_84236
Gene_5152
Gene_27304
Gene_23218
Gene_55064
Gene_65251
Gene_55858
Gene_653519
Gene_1434
Gene_4211
Gene_29928
Gene_2212
Gene_79986
Gene_883
Gene_54796
Gene_10016
Gene_56922
Gene_10783
Gene_79684
Gene_1785
Gene_375748
Gene_130617
Gene_22920
Gene_79807
Gene_101927089
Gene_389792
Gene_150684
Gene_4163
Gene_5423
Gene_6253
Gene_51693
Gene_100526664
Gene_3746
Gene_57562
Gene_201164
Gene_902
Gene_1032
Gene_6202
Gene_59343
Gene_4846
Gene_1659
Gene_55559
Gene_4082
Gene_25948
Gene_5264
Gene_9874
Gene_54620
Gene_127733
Gene_57626
Gene_107282092
Gene_6281
Gene_80830
Gene_117248
Gene_283450
Gene_57213
Gene_9889
Gene_117289
Gene_7551
Gene_51324
Gene_107080638
Gene_285971
Gene_151987
Gene_116447
Gene_7011
Gene_114088
Gene_9334
Gene_84823
Gene_105372321
Gene_6627
Gene_84838
Gene_84465
Gene_23462
Gene_10351
Gene_730112
Gene_1062
Gene_112268313
Gene_11137
Gene_7597
Gene_51081
Gene_831
Gene_644
Gene_25932
Gene_50488
Gene_56342
Gene_967
Gene_90273
Gene_283624
Gene_29960
Gene_126133
Gene_27124
Gene_6519
Gene_3423
Gene_2319
Gene_9419
Gene_10479
Gene_23363
Gene_26575
Gene_257407
Gene_55454
Gene_6100
Gene_6810
Gene_1602
Gene_100528022
Gene_79868
Gene_51317
Gene_374291
Gene_131408
Gene_7126
Gene_828
Gene_6461
Gene_5998
Gene_93973
Gene_10626
Gene_29063
Gene_79735
Gene_27316
Gene_101929231
Gene_3182
Gene_3623
Gene_1008
Gene_23463
Gene_57479
Gene_10840
Gene_163049
Gene_84498
Gene_91949
Gene_1395
Gene_6183
Gene_10421
Gene_23383
Gene_84315
Gene_84790
Gene_56942
Gene_160760
Gene_4493
Gene_101927795
Gene_2966
Gene_1036
Gene_5087
Gene_9719
Gene_11181
Gene_79148
Gene_136895
Gene_55844
Gene_340533
Gene_55676
Gene_79172
Gene_85026
Gene_57118
Gene_5931
Gene_11054
Gene_93145
Gene_9788
Gene_114004351
Gene_9652
Gene_83706
Gene_6453
Gene_93210
Gene_10717
Gene_221981
Gene_127262
Gene_83482
Gene_9683
Gene_162962
Gene_90249
Gene_2950
Gene_27237
Gene_124045
Gene_5985
Gene_10216
Gene_84081
Gene_1019
Gene_84334
Gene_9630
Gene_10102
Gene_64881
Gene_4808
Gene_90871
Gene_58497
Gene_26608
Gene_5717
Gene_80006
Gene_100526825
Gene_84688
Gene_4361
Gene_10597
Gene_56180
Gene_23112
Gene_871
Gene_998
Gene_56256
Gene_9760
Gene_64968
Gene_55778
Gene_100529144
Gene_84439
Gene_149837
Gene_155370
Gene_9552
Gene_952
Gene_90459
Gene_100131897
Gene_105371099
Gene_79094
Gene_54187
Gene_2805
Gene_55739
Gene_152002
Gene_219654
Gene_26059
Gene_7782
Gene_1432
Gene_112724
Gene_64149
Gene_7163
Gene_158399
Gene_57537
Gene_8722
Gene_84313
Gene_134430
Gene_122786
Gene_5891
Gene_105369154
Gene_5814
Gene_11267
Gene_79929
Gene_83591
Gene_201158
Gene_9961
Gene_1535
Gene_54808
Gene_2923
Gene_908
Gene_5166
Gene_54205
Gene_105375942
Gene_84206
Gene_55653
Gene_57826
Gene_1663
Gene_10971
Gene_51185
Gene_286006
Gene_387521
Gene_80724
Gene_106660612
Gene_145581
Gene_84264
Gene_6455
Gene_100127983
Gene_375287
Gene_54965
Gene_7037
Gene_153364
Gene_54494
Gene_80347
Gene_5819
Gene_56938
Gene_105371260
Gene_84930
Gene_10465
Gene_57048
Gene_3292
Gene_6895
Gene_9175
Gene_64518
Gene_90990
Gene_23268
Gene_57706
Gene_6045
Gene_22802
Gene_6711
Gene_102800317
Gene_56936
Gene_8992
Gene_51026
Gene_55187
Gene_59353
Gene_2995
Gene_1356
Gene_10320
Gene_80856
Gene_663
Gene_146227
Gene_23548
Gene_6305
Gene_29083
Gene_27032
Gene_123811
Gene_56658
Gene_26574
Gene_1163
Gene_107985780
Gene_55656
Gene_26020
Gene_57179
Gene_26289
Gene_81892
Gene_109
Gene_79659
Gene_728841
Gene_64062
Gene_3838
Gene_653319
Gene_8499
Gene_2879
Gene_9817
Gene_4928
Gene_2281
Gene_55255
Gene_80071
Gene_102723897
Gene_27030
Gene_9882
Gene_51088
Gene_54941
Gene_57018
Gene_10419
Gene_112755
Gene_100996740
Gene_2743
Gene_1600
Gene_8301
Gene_25822
Gene_54456
Gene_54920
Gene_220074
Gene_90480
Gene_100129550
Gene_9501
Gene_6405
Gene_100533181
Gene_54855
Gene_113201
Gene_11167
Gene_26355
Gene_11164
Gene_83861
Gene_2346
Gene_9140
Gene_26233
Gene_728448
Gene_23385
Gene_11059
Gene_55604
Gene_9703
Gene_4833
Gene_3628
Gene_148268
Gene_57801
Gene_2339
Gene_8553
Gene_7582
Gene_100506302
Gene_81619
Gene_23250
Gene_91056
Gene_5354
Gene_70
Gene_56906
Gene_140886
Gene_7533
Gene_4502
Gene_9126
Gene_3337
Gene_9837
Gene_55214
Gene_140707
Gene_5527
Gene_5987
Gene_60678
Gene_107986160
Gene_55904
Gene_414919
Gene_100533183
Gene_116138
Gene_10257
Gene_54454
Gene_23190
Gene_128414
Gene_3590
Gene_128
Gene_26173
Gene_119391
Gene_6001
Gene_23450
Gene_221079
Gene_55122
Gene_7469
Gene_3065
Gene_5144
Gene_26108
Gene_5818
Gene_51001
Gene_220992
Gene_92092
Gene_1874
Gene_4094
Gene_9020
Gene_23551
Gene_8623
Gene_92002
Gene_51631
Gene_55738
Gene_3052
Gene_440498
Gene_6741
Gene_24140
Gene_7570
Gene_10165
Gene_55969
Gene_5223
Gene_11337
Gene_54862
Gene_6624
Gene_285676
Gene_80829
Gene_4519
Gene_101929400
Gene_2246
Gene_91010
Gene_85019
Gene_81844
Gene_54328
Gene_9537
Gene_23229
Gene_6402
Gene_7748
Gene_1398
Gene_255374
Gene_929
Gene_64094
Gene_114294
Gene_2896
Gene_10549
Gene_129049
Gene_26036
Gene_84661
Gene_1375
Gene_9069
Gene_140467
Gene_9441
Gene_55222
Gene_51130
Gene_22930
Gene_55711
Gene_80301
Gene_149603
Gene_140862
Gene_64430
Gene_50717
Gene_55295
Gene_57038
Gene_221178
Gene_93627
Gene_10301
Gene_138429
Gene_29882
Gene_643836
Gene_100506649
Gene_9792
Gene_1678
Gene_9910
Gene_201501
Gene_7884
Gene_257019
Gene_115286
Gene_5730
Gene_11124
Gene_105378842
Gene_90204
Gene_100132774
Gene_1060
Gene_10625
Gene_64801
Gene_953
Gene_101927060
Gene_64130
Gene_51022
Gene_54943
Gene_7052
Gene_5627
Gene_139735
Gene_6144
Gene_79701
Gene_5138
Gene_54890
Gene_169714
Gene_83758
Gene_84561
Gene_1106
Gene_55244
Gene_23587
Gene_29911
Gene_2778
Gene_9767
Gene_1958
Gene_100506779
Gene_10724
Gene_55345
Gene_9377
Gene_9590
Gene_340371
Gene_503538
Gene_100507336
Gene_667
Gene_374887
Gene_7730
Gene_4236
Gene_23299
Gene_23187
Gene_8019
Gene_5980
Gene_119016
Gene_6167
Gene_9684
Gene_51755
Gene_50848
Gene_55238
Gene_54986
Gene_9194
Gene_162466
Gene_2049
Gene_22834
Gene_84705
Gene_11122
Gene_728741
Gene_115294
Gene_100996939
Gene_22984
Gene_26278
Gene_7633
Gene_55704
Gene_100533483
Gene_5587
Gene_10509
Gene_7096
Gene_375057
Gene_239
Gene_55780
Gene_54877
Gene_100287932
Gene_9693
Gene_57703
Gene_783
Gene_23590
Gene_285855
Gene_11020
Gene_57449
Gene_57529
Gene_114004397
Gene_5634
Gene_84918
Gene_54499
Gene_538
Gene_4204
Gene_5467
Gene_10090
Gene_56731
Gene_255631
Gene_5334
Gene_57717
Gene_3752
Gene_2870
Gene_146330
Gene_23523
Gene_9779
Gene_80114
Gene_3150
Gene_348013
Gene_7283
Gene_2631
Gene_5728
Gene_9275
Gene_222662
Gene_107984643
Gene_23368
Gene_8123
Gene_259282
Gene_10280
Gene_54878
Gene_728116
Gene_2184
Gene_83937
Gene_205147
Gene_116983
Gene_83854
Gene_5178
Gene_780776
Gene_9881
Gene_1022
Gene_55670
Gene_285352
Gene_66000
Gene_54961
Gene_84078
Gene_27286
Gene_79780
Gene_84254
Gene_134111
Gene_441086
Gene_22982
Gene_369
Gene_25875
Gene_9997
Gene_7112
Gene_306
Gene_55731
Gene_375341
Gene_285440
Gene_146223
Gene_379
Gene_6014
Gene_85460
Gene_10220
Gene_55374
Gene_4856
Gene_100996485
Gene_80820
Gene_79818
Gene_55070
Gene_100132815
Gene_205327
Gene_5929
Gene_6814
Gene_10368
Gene_6620
Gene_90362
Gene_56605
Gene_63917
Gene_55720
Gene_10010
Gene_7414
Gene_221584
Gene_3421
Gene_8086
Gene_9721
Gene_253827
Gene_79944
Gene_145389
Gene_9382
Gene_140735
Gene_55308
Gene_147645
Gene_4556
Gene_51092
Gene_11182
Gene_57585
Gene_7629
Gene_89795
Gene_91646
Gene_4281
Gene_129787
Gene_201191
Gene_6304
Gene_107987373
Gene_29126
Gene_6868
Gene_6421
Gene_118
Gene_1452
Gene_5137
Gene_10160
Gene_8808
Gene_54520
Gene_54949
Gene_23387
Gene_9412
Gene_7456
Gene_401145
Gene_9117
Gene_100131205
Gene_51593
Gene_100287171
Gene_11112
Gene_197358
Gene_388336
Gene_53349
Gene_7064
Gene_54532
Gene_5775
Gene_7390
Gene_55745
Gene_55740
Gene_55621
Gene_25847
Gene_283820
Gene_5693
Gene_163126
Gene_56993
Gene_6240
Gene_23193
Gene_10951
Gene_23071
Gene_9093
Gene_2592
Gene_133418
Gene_4135
Gene_55090
Gene_11334
Gene_10813
Gene_399671
Gene_91445
Gene_408050
Gene_4336
Gene_8406
Gene_7428
Gene_26118
Gene_101929043
Gene_56912
Gene_54676
Gene_91369
Gene_6695
Gene_389
Gene_200014
Gene_27327
Gene_23118
Gene_284001
Gene_317749
Gene_25885
Gene_9167
Gene_149345
Gene_389337
Gene_283254
Gene_3908
Gene_8562
Gene_23555
Gene_7468
Gene_738
Gene_8985
Gene_2572
Gene_84698
Gene_283578
Gene_388558
Gene_129303
Gene_148022
Gene_54997
Gene_9764
Gene_144983
Gene_27132
Gene_5799
Gene_6940
Gene_5090
Gene_199857
Gene_57732
Gene_23594
Gene_84916
Gene_93556
Gene_6533
Gene_3091
Gene_23406
Gene_439965
Gene_55862
Gene_51
Gene_6513
Gene_26057
Gene_100131801
Gene_387893
Gene_124808
Gene_91544
Gene_85365
Gene_55147
Gene_1182
Gene_51666
Gene_818
Gene_199953
Gene_79812
Gene_339263
Gene_90850
Gene_10659
Gene_65980
Gene_1063
Gene_26147
Gene_134549
Gene_25839
Gene_10475
Gene_254225
Gene_904
Gene_327
Gene_54470
Gene_26038
Gene_138151
Gene_11011
Gene_114792
Gene_114793
Gene_100616256
Gene_10723
Gene_3778
Gene_64432
Gene_5298
Gene_64105
Gene_10095
Gene_55958
Gene_55435
Gene_782
Gene_101928736
Gene_57493
Gene_645513
Gene_23293
Gene_23326
Gene_9636
Gene_23177
Gene_728568
Gene_6296
Gene_8572
Gene_51098
Gene_121456
Gene_54033
Gene_388591
Gene_29106
Gene_4122
Gene_23228
Gene_23413
Gene_140609
Gene_27034
Gene_10073
Gene_7026
Gene_55692
Gene_92140
Gene_10161
Gene_6480
Gene_10970
Gene_9282
Gene_11157
Gene_5495
Gene_80217
Gene_55299
Gene_22934
Gene_54435
Gene_642799
Gene_133383
Gene_8924
Gene_105374764
Gene_80227
Gene_282679
Gene_57787
Gene_6840
Gene_3939
Gene_100506215
Gene_54978
Gene_100132247
Gene_114908
Gene_55973
Gene_56889
Gene_9130
Gene_100288695
Gene_23065
Gene_64427
Gene_375567
