Gene,Mean_Control,Mean_Disease,FoldChange,log2FoldChange,p_value,adj_p_value
Gene_84850,1.74147729675,1.92079024375,1.1029659975094934,0.14138831587891765,0.060585479526550454,0.5983634616615624
Gene_4089,3.4355559665,3.500020708875,1.018763991331707,0.026819872925320395,0.06110378566462637,0.5983634616615624
Gene_4015,1.0914676669999999,1.30804231175,1.198425158433942,0.26113981559730504,0.060885150735752104,0.5983634616615624
Gene_9108,3.21213025625,3.045626718375,0.948164138876054,-0.07679126588553878,0.060858525323997846,0.5983634616615624
Gene_3293,2.7593076601249997,2.537467971875,0.9196031339832724,-0.12091671215617046,0.06050229858684158,0.5983634616615624
Gene_29941,1.6731944479999998,1.97740924775,1.1818167638038926,0.24100636847321694,0.06074745486860364,0.5983634616615624
Gene_54545,2.8427135574999998,2.881666468625,1.0137027211279273,0.019634629032062784,0.06106266776027662,0.5983634616615624
Gene_9935,1.49666568525,1.7512408123749998,1.170094851264313,0.2266254835711715,0.06117608500717999,0.5983634616615624
Gene_779,2.2198706555,1.739413923875,0.7835654386283228,-0.3518743300270775,0.06099308209359022,0.5983634616615624
Gene_57062,3.585519030875,3.4979762864999997,0.9755843593016332,-0.03566146604687905,0.06122977658840461,0.5983634616615624
Gene_7157,2.4391555394999997,2.552413031,1.046433074753083,0.0654800461284383,0.061360057589065174,0.5983634616615624
Gene_283209,3.0534299416249997,2.81956754975,0.9234099369083474,-0.11495683742832745,0.061339638727510346,0.5983634616615624
Gene_728498,2.953658405625,2.779865800375,0.9411602218729741,-0.08748774852757903,0.06106822779917577,0.5983634616615624
Gene_54828,3.3545501115,3.26622247225,0.9736693039858916,-0.03849623480786727,0.06113610637518319,0.5983634616615624
Gene_56246,1.70503791275,1.618412655375,0.9491945271555371,-0.07522431259014996,0.06142659608827757,0.5984770747931707
Gene_80328,1.240571911625,1.486858511375,1.1985266613262218,0.26126200221633356,0.061583698471852535,0.5993711045966083
Gene_10365,1.797552193875,2.0844338462499996,1.1595957287652194,0.21362192452386106,0.06158270827628765,0.5993711045966083
Gene_4140,3.32591057275,3.39545152875,1.0209088472100742,0.02985405960590312,0.061685543752221295,0.5994083610583961
Gene_25911,2.4069190625,2.2832287772499997,0.9486105340320307,-0.07611220569046884,0.061676026950383586,0.5994083610583961
Gene_107985044,1.31810347525,1.145977953125,0.8694142566520784,-0.20188434176893089,0.061622511982327245,0.5994083610583961
Gene_57716,2.5234651865,2.856220842,1.131864571494852,0.1787013488755247,0.06174860518377531,0.5995571206921718
Gene_126823,2.1323922663749997,2.01300178175,0.9440110121821255,-0.08312440571563061,0.06176621378546848,0.5995571206921718
Gene_7476,1.51902419525,1.768573759625,1.1642828107381984,0.21944153942454322,0.061839929506816826,0.5999552335970711
Gene_103504734,1.15222723825,0.9294459740000001,0.8066516249100658,-0.30998235512622135,0.061876343521133796,0.599991225284736
Gene_11181,2.2093390027499997,2.051805216875,0.9286964174900662,-0.10672102525376374,0.06218335864773904,0.6026497082680509
Gene_5671,1.73380951825,1.532372514125,0.8838182614614332,-0.178178354505649,0.06225752323968329,0.6027201857250299
Gene_55311,1.7499824987500001,1.96540667975,1.12310076309556,0.16748737021122517,0.06238774842973028,0.6027201857250299
Gene_162967,3.2161165771249998,3.322533500625,1.0330886399631478,0.0469640440858099,0.062300319110455936,0.6027201857250299
Gene_8837,3.125429424875,3.2383291045,1.0361229336123996,0.051195185641384616,0.06232680864715714,0.6027201857250299
Gene_10250,3.716589943375,3.60689009325,0.9704837359524838,-0.0432240594417864,0.06237039276560259,0.6027201857250299
Gene_26575,2.0674284541250003,1.943638940625,0.9401239190391274,-0.0890771619266027,0.06232270096083013,0.6027201857250299
Gene_55823,3.22323046175,3.1384727029999997,0.973704096013047,-0.03844468405232657,0.06245283405777972,0.6030314176968562
Gene_285175,3.953848506125,3.741743511125,0.9463547997169283,-0.07954692630424218,0.06272657436860056,0.6030712489293432
Gene_112268124,1.1035694965,1.2628007845,1.144287503872666,0.19444957685396083,0.06262683495926966,0.6030712489293432
Gene_3182,2.522837607875,2.640663745625,1.0467038137461593,0.0658532599464268,0.06261386733032784,0.6030712489293432
Gene_114041,1.133819382875,1.336510235375,1.178768202027065,0.2372800485431562,0.06249100210014271,0.6030712489293432
Gene_6634,2.721342174625,2.6484395585,0.9732107866460982,-0.03917578431653502,0.06272094012781386,0.6030712489293432
Gene_6557,1.780891767875,1.597237581625,0.8968751557153075,-0.1570209177311924,0.06270751149728618,0.6030712489293432
Gene_9275,2.469236682875,2.62452382825,1.0628887244596557,0.08799056669652877,0.06266504470583119,0.6030712489293432
Gene_79135,2.911912512625,2.75778490325,0.9470699724985698,-0.07845707442350139,0.06257001847355238,0.6030712489293432
Gene_3068,2.8739734421249996,3.016921186,1.0497387142761156,0.07003027786532966,0.06275280792576671,0.6030712489293432
Gene_60386,2.049620476625,2.177386926875,1.0623366382738264,0.08724100664108914,0.06279663492698936,0.6031764734924329
Gene_1393,1.973619457125,1.77643511975,0.9000899911767989,-0.15185884529608407,0.06286656648516555,0.6033362469478927
Gene_10603,1.706332109125,1.935372624125,1.1342297397881418,0.18171288973650543,0.06287904197996134,0.6033362469478927
Gene_80271,2.4894587053749997,2.73598983425,1.0990300133690565,0.13623078532941144,0.06292729615993678,0.6034836253790905
Gene_1874,2.8995885931250003,3.0210914073749997,1.0419034667670046,0.05922161689859621,0.06300354532922792,0.6036577308118376
Gene_7745,3.06538923425,3.1341241445,1.0224228980391838,0.031992052154246435,0.06304267345238837,0.6036577308118376
Gene_57801,1.33222186075,1.54610164625,1.160543669039924,0.21480080956048087,0.06304416288212585,0.6036577308118376
Gene_9686,2.416117829,2.5527813537500004,1.0565632698495353,0.07937916231789746,0.06308365643152558,0.6037207933712928
Gene_201229,1.8745651323749999,1.623873417,0.8662667351241173,-0.20711677641400816,0.06311998050217855,0.6037534735625484
Gene_6293,2.953204575625,2.848688737375,0.9646093470419735,-0.051983305038676,0.06343113513955802,0.6041484146174274
Gene_653509,1.0752895901250001,0.7363911035,0.6848304961404826,-0.5461811471625833,0.06480306366295055,0.6041484146174274
Gene_4323,1.883044164125,2.0195176205000003,1.0724749100286852,0.1009438970482752,0.06489894523170495,0.6041484146174274
Gene_126432,1.373712132625,1.52400998375,1.109410004873291,0.14979264113656346,0.06378255299597899,0.6041484146174274
Gene_80034,3.03006922725,2.86032978325,0.9439816613846641,-0.08316926208667473,0.0645346513141916,0.6041484146174274
Gene_117155,2.755270262625,2.6214725998749997,0.9514393689196469,-0.07181637212006678,0.06365733085511974,0.6041484146174274
Gene_102191832,1.934754703875,1.8289843867499997,0.9453314071736539,-0.08110790770351038,0.0640418037108617,0.6041484146174274
Gene_340348,2.2526311774999996,2.431980420375,1.0796176687361863,0.1105204928746895,0.06375048121067797,0.6041484146174274
Gene_318,2.066102545875,1.92986970125,0.9340628833273591,-0.09840841603307286,0.06447234767717604,0.6041484146174274
Gene_2701,1.355894963375,1.68701359725,1.244206699500382,0.31522617965863337,0.06332702897147512,0.6041484146174274
Gene_79159,2.476380709375,2.548745955875,1.0292221814788178,0.041554455037681876,0.06414595631538443,0.6041484146174274
Gene_138429,1.090234299625,0.8331470588750001,0.764190834173509,-0.38799514100210086,0.06465611478310758,0.6041484146174274
Gene_10695,2.5616321277500003,2.65962709225,1.038254893604131,0.054160671629574185,0.06408313974063248,0.6041484146174274
Gene_157574,2.1657974685,1.9501474225,0.9004292649075094,-0.1513151482121023,0.06453303945104916,0.6041484146174274
Gene_5782,3.37566504575,3.482501504125,1.0316490104696578,0.04495221786942792,0.06490660226812109,0.6041484146174274
Gene_64127,1.510308682,1.795794700875,1.189024947202813,0.24977898491385456,0.06423967223315988,0.6041484146174274
Gene_80179,2.5969482297499997,2.482752506125,0.9560269541314681,-0.06487680090350069,0.06464348585585745,0.6041484146174274
Gene_348926,2.08081207,1.950525077125,0.9373864681229959,-0.0932841263054978,0.06397896658602928,0.6041484146174274
Gene_25855,2.243745944375,2.3532044652499997,1.0487838300719423,0.06871734767568555,0.06447385703773792,0.6041484146174274
Gene_6432,2.9532099754999996,3.05179489,1.0333822909030739,0.047374065587982905,0.06471613283074247,0.6041484146174274
Gene_100507415,1.462674479,1.172028882,0.8012916741401626,-0.3196006085078,0.06455453519916253,0.6041484146174274
Gene_115948,1.935888401,2.144140708,1.1075745414314304,0.14740379759254083,0.06461952548398121,0.6041484146174274
Gene_255403,2.963831459625,3.1756060475,1.0714529792803382,0.09956853872415984,0.06463924394373241,0.6041484146174274
Gene_22801,1.405960110375,1.7337810925000001,1.2331652083909859,0.30236609200352027,0.0635100764053237,0.6041484146174274
Gene_55709,2.300997169875,2.2457226717500003,0.9759780242893552,-0.035079431326353,0.0648305247847457,0.6041484146174274
Gene_1488,2.67616601725,2.79095242975,1.0428921119841261,0.06058991763119028,0.06423918066922633,0.6041484146174274
Gene_10272,1.479710127875,1.64083107725,1.1088868328598822,0.149112139167276,0.06380593119356395,0.6041484146174274
Gene_4481,2.1595268228749998,2.555505169875,1.1833634770383774,0.24289327399748017,0.06400257782379494,0.6041484146174274
Gene_163051,2.9947221610000003,3.09992363875,1.0351289609166516,0.049810516212424306,0.06436093375389366,0.6041484146174274
Gene_9920,1.65148639,1.86018411625,1.126369631329508,0.17168034231854612,0.06325180649995622,0.6041484146174274
Gene_390916,2.006387668125,2.105921855,1.04960865163611,0.06985151685700122,0.0639813825948301,0.6041484146174274
Gene_105378721,2.2280609131249998,2.155330313875,0.9673569969198057,-0.04787968953018943,0.06364441786777358,0.6041484146174274
Gene_1201,2.885562095875,3.0017302595000004,1.040258417516319,0.056941962364807974,0.06396083080807453,0.6041484146174274
Gene_8969,1.829257485125,2.0302694646250004,1.1098871980213678,0.1504130575440537,0.06466673209019123,0.6041484146174274
Gene_100534599,2.244819197875,2.30928496075,1.0287175746429933,0.040846957364762265,0.0641564383763145,0.6041484146174274
Gene_9261,3.028262292,3.203552001625,1.0578845861826687,0.08118223990522047,0.06339542392501026,0.6041484146174274
Gene_10062,2.225584039125,2.3280994215,1.0460622383036609,0.06496869118410463,0.06384709342376704,0.6041484146174274
Gene_107987009,1.419043078,1.1310963484999998,0.7970838701346316,-0.327196560557116,0.06417077463993713,0.6041484146174274
Gene_57679,3.5267794235,3.459272644875,0.9808588033106971,-0.02788262248416997,0.06444767910599455,0.6041484146174274
Gene_285074,3.150774852125,3.0737923231249997,0.9755671120238628,-0.035686971562442084,0.06484071379750833,0.6041484146174274
Gene_9843,3.15853150575,3.00529964125,0.9514863587014895,-0.07174512191385377,0.06421248084797068,0.6041484146174274
Gene_3428,3.12535745525,3.32779201625,1.0647716505707048,0.09054406527536042,0.06486814837985762,0.6041484146174274
Gene_7150,3.250333560375,3.310044347625,1.0183706644690063,0.026262766187479185,0.06394068876567263,0.6041484146174274
Gene_653361,2.0963068641250002,2.337612591,1.115109925462044,0.15718593534916853,0.06363215430287994,0.6041484146174274
Gene_1838,3.093407002,3.011701351875,0.973587164549581,-0.03861794672348979,0.0647806974224515,0.6041484146174274
Gene_100422914,1.135734066125,0.908957307125,0.8003258282339479,-0.3213406260413307,0.06453267296476235,0.6041484146174274
Gene_23216,2.873146100375,3.00232311675,1.0449601279789218,0.063447895163089,0.06471845869117065,0.6041484146174274
Gene_240,2.150353682625,2.2790081795,1.0598294587139487,0.08383213378645221,0.06404075275487153,0.6041484146174274
Gene_5178,3.8583997695,3.6963046165,0.957989020660499,-0.06191897329899533,0.06360393726197328,0.6041484146174274
Gene_101929043,1.2571889242500003,1.053972973625,0.8383568716641117,-0.25436359394320907,0.06356449990599719,0.6041484146174274
Gene_113230,1.676657831,1.8342560675000001,1.093995467403152,0.1296067608283294,0.06321164482724925,0.6041484146174274
Gene_55199,2.249400372875,2.076347002625,0.9230668882530604,-0.1154929011283602,0.06410213903407451,0.6041484146174274
Gene_105376749,1.4412750711250002,1.3359109152500002,0.9268951791466448,-0.10952189851319633,0.06407415403473483,0.6041484146174274
Gene_10613,2.531047535875,2.5762485065000003,1.017858602015301,0.025537160293959884,0.06498226580421272,0.6042395582585335
Gene_10487,3.369682540625,3.450363004125,1.0239430458291883,0.034135471407324605,0.06495321180435573,0.6042395582585335
Gene_23187,3.716319685875,3.529342571375,0.949687559116439,-0.07447514044710944,0.06502825571680815,0.6043608811451683
Gene_25865,2.177357967,2.420070529125,1.1114711341926995,0.1524704808904896,0.06513795230963054,0.6045830188382615
Gene_50940,2.378381318125,2.17219809625,0.9133094343183181,-0.1308243587487355,0.06524718014828448,0.6045830188382615
